Teaser Text,Tag Value,Teaser Normalizado
"Estados Unidos espera que el Gobierno pueda ""desmantelar las restricciones al mercado"" para generar ""previsibilidad"" Mensaje. EE.UU. espera que el país pueda ""desmantelar las restricciones """,No,"estados unidos esperar que el gobierno poder "" desmantelar el restricción al mercado "" para generar "" previsibilidad "" mensaje . ee.uu. esperar que el país poder "" desmantelar el restricción """
"Coronavirus: Italia ya supera el umbral de los 40 mil muertos y bate récord en contagios diarios. Con un récord de 40.000 contagios en un día, Italia no logra frenar el avance descontrolado del coronavirus",No,"coronavirus : italia ya superar el umbral de el 40 mil muerto y batir récord en contagio diario . con uno récord de 40000 contagio en uno día , italia no lograr frenar el avance descontrolado del coronavirus"
"La increíble historia de Tomas Crow: el rosarino que trabaja con Zak Starkey y Noel Gallagher, y pasó la Navidad con un beatle",Clickbait,"el increíble historia de tomas crow : el rosarino que trabajar con zak starkey y noel gallagher , y pasar el navidad con uno beatle"
"Roland Garros. Cambió todo, menos Rafael Nadal: su figura se elevó hacia otra dimensión",No,"roland garros . cambiar todo , menos rafael nadal : su figura él elevar hacia otro dimensión"
"A seis meses de su llegada a un santuario en Brasil, la elefanta Mara tiene poco apetito y preocupa a sus cuidadores",No,"a seis mes de su llegada a uno santuario en brasil , el elefanta mara tener poco apetito y preocupar a su cuidador"
La Plata: la toma más grande de la Provincia sigue creciendo y piden el desalojo,No,el plata : el toma más grande de el provincia seguir crecer y pedir el desalojo
"“Equilibrio social a la hora de ver un partido"", la paradójica teoría de Eber Ludueña en su reencuentro con Alejandro Fantino",Clickbait,"“ equilibrio social a el hora de ver uno partido "" , el paradójico teoría de eber ludueña en su reencuentro con alejandro fantino"
Cyber Monday: comienza mañana con descuentos desde un 10% y de 6 a 18 cuotas,No,cyber monday : comenzar mañana con descuento desde uno 10% y de 6 a 18 cuota
"Agustín Canapino quedó primero un sábado, toda una rareza en un supercampeón de Turismo Carretera",No,"agustín canapino quedar primero uno sábado , todo uno rareza en uno supercampeón de turismo carretera"
"Cantando 2020: Carmen Barbieri interpretó ""New York, New York y... ¡Karina La Princesita le puso 10!",No,"cantando 2020 : carmen barbieri interpretar "" new york , new york y ... ¡ karina el princesita él poner 10 !"
"Boca, a la europea: el plantel no se concentrará antes del partido con Libertad por la Copa Libertadores",No,"boca , a el europea : el plantel no él concentrar antes del partido con libertad por el copa libertadores"
"A 20 años del debut en la NBA, Pepe Sánchez y Rubén Wolkowyski vuelven a ""jugar"" por Zoom y lanzan una chicana para Manu Ginóbili",Clickbait,"a 20 año del debut en el nba , pepe sánchez y rubén wolkowyski volver a "" jugar "" por zoom y lanzar uno chicana para manu ginóbili"
Se acerca la definición: quiénes son los diez finalistas del Premio Clarín Novela,Clickbait,él acercar el definición : quién ser el diez finalista del premio clarín novela
"#Boca | Sebastián Villa habló sobre su situación: ""Nunca me avisaron de ninguna sanción. Yo me sigo preparando para estar a disposición y siempre trabajo de la mejor manera porque soy un guerrero"" 🗣️⚽ ",No,"# boca | sebastián villa hablar sobre su situación : "" nunca yo avisar de ninguno sanción . yo yo seguir preparar para estar a disposición y siempre trabajo de el mejor manera porque ser uno guerrero "" 🗣 ️ ⚽"
"Coronavirus: la Argentina, al borde de los 10 países con más muertos por millón de habitantes. Covid: la Argentina, al borde de los 10 países con más muertos por habitantes",No,"coronavirus : el argentina , al borde de el 10 país con más muerto por millón de habitante . covid : el argentina , al borde de el 10 país con más muerto por habitante"
Bienvenidos a bordo: Mica Viciconte bailó como Xuxa y Guido Kaczka se sumó,No,bienvenido a bordo : mica viciconte bailar como xuxa y guido kaczka él sumar
Encuesta: aumenta el pesimismo sobre la economía y el reparto de culpas gira hacia Alberto Fernández. Encuesta: aumenta el pesimismo sobre la economía y cambia el reparto de culpas,No,encuesta : aumentar el pesimismo sobre el economía y el reparto de culpa girar hacia alberto fernández . encuesta : aumentar el pesimismo sobre el economía y cambiar el reparto de culpa
La crítica de Scottie Pippen a “The Last Dance”: qué le dijo a Michael Jordan sobre la serie de los Chicago Bulls,Clickbait,el crítica de scottie pippen a “ the last dance ” : qué él decir a michael jordan sobre el serie de el chicago bulls
"«No hay más que contar en una vida trans»: por qué Euphoria está logrando por fin normalizar (y visibilizar) la diversidad. ""El problema no es ser trans, lesbiana, gay o gorda. El problema es lo que el mundo hace con todo eso"". @VelvetMolotov escribe sobre 'Euphoria'",Clickbait,"« no haber más que contar en uno vida tran » : por qué euphoria estar lograr por fin normalizar ( y visibilizar ) el diversidad . "" el problema no ser ser tran , lesbiano , gay o gordo . el problema ser él que el mundo hacer con todo ese "" . @velvetmolotov escribir sobre ' euphoria '"
"Donald Trump acelera las ejecuciones de presos antes de dejar el poder, pese al aumento de casos de coronavirus en las cárceles",No,"donald trump acelerar el ejecución de preso antes de dejar el poder , pese al aumento de caso de coronaviru en el cárcel"
La decisión sobre la libertad de Boudou quedó en manos del mismo juez que le otorgó la prisión domiciliaria,No,el decisión sobre el libertad de boudou quedar en manos del mismo juez que él otorgar el prisión domiciliario
Quiénes son los diputados porteños que votaron a favor de la quita de fondos a la ciudad de Buenos Aires,Clickbait,quiénes ser el diputado porteño que votar a favor de el quita de fondo a el ciudad de buenos aires
En fotos: la vida política de Tabaré Vázquez y sus encuentros con los presidentes de la región y el mundo,No,en foto : el vida político de tabaré vázquez y su encuentro con el president de el región y el mundo
La OMS advirtió que la llegada de las vacunas no significa el fin de la pandemia,No,el oms advertir que el llegada de el vacuna no significar el fin de el pandemia
Los que apostaron en noviembre a acciones locales que cotizan en Wall Street ganaron hasta 85% en dólares | Por Luis Beldi,No,el que apostar en noviembre a acción local que cotizar en wall street ganar hasta 85% en dólares | por luis beldi
"Mercados: la Bolsa porteña subió por quinta sesión consecutiva y los ADR en Wall Street ganaron hasta 6% Mercados: la Bolsa porteña sube por quinta sesión consecutiva, apoyada en el buen clima externo",No,"mercado : el bolsa porteño subir por quinto sesión consecutivo y el adr en wall street ganar hasta 6% mercados : el bolsa porteño subir por quinto sesión consecutivo , apoyado en el buen clima externo"
Belu Lucius reveló que se sintió incómoda en su visita al programa de Andy Kusnetzoff,Clickbait,belu lucius revelar que él sentir incómodo en su visita al programa de andy kusnetzoff
El Atlético choca otra vez contra el muro del Lokomotiv. El Atlético choca contra el Lokomotiv (0-0) y se jugará la clasificación en los partidos ante Bayern y Salzburgo. Los dos empates ante el equipo ruso van a mantener a los de Simeone en vilo hasta la última jornada. Por @Lafolhaseca,No,el atlético chocar otro vez contra el muro del lokomotiv . el atlético chocar contra el lokomotiv ( 0-0 ) y él jugar el clasificación en el partido ante bayern y salzburgo . el dos empate ante el equipo ruso ir a mantener a el de simeone en vilo hasta el último jornada . por @lafolhaseca
Italia sumó 564 muertos por coronavirus y superó los 60.000 desde febrero,No,italia sumar 564 muerto por coronavirus y superar el 60000 desde febrero
La sentida carta de Emmanuel Macron por la muerte de Diego Armando Maradona. Emmanuel Macron despidió a Diego Maradona: “La mano de Dios había puesto un genio del fútbol sobre la Tierra”,No,el sentido carta de emmanuel macron por el muerte de diego armando maradona . emmanuel macron despedir a diego maradona : “ el mano de dios haber poner uno genio del fútbol sobre el tierra ”
El Gobierno pretende empezar a aplicar la vacuna rusa contra el coronavirus en la última semana de diciembre,No,el gobierno pretender empezar a aplicar el vacuna ruso contra el coronavirus en el último semana de diciembre
Por qué Maradona era mejor que Cristiano Ronaldo y Lionel Messi,Clickbait,por qué maradona ser mejor que cristiano ronaldo y lionel messi
"Nacional: la cartita de Leo Romay, el enojo de Rafa García y el rezongo a Gonzalo Bergessio",Clickbait,"nacional : el cartita de leo romay , el enojo de rafa garcía y el rezongo a gonzalo bergessio"
Marcelo Areco no entiende por qué no se revela la mejoría financiera en Peñarol,No,marcelo areco no entender por qué no él revelar el mejoría financiero en peñarol
"La DEA no olvida: a la caza de Caro Quintero 35 años después. 📌 ¿Por qué la DEA va a la caza de Rafael Caro Quintero 35 años después cuando el líder del extinto cártel de Guadalajara no es la principal amenaza para la seguridad de México o Estados Unidos?

Por @BeaGTorres

https://t.co/Dfxhcq7LtX",Clickbait,"el dea no olvidar : a el caza de caro quintero 35 año después . 📌 ¿ por qué el dea ir a el caza de rafael caro quintero 35 año después cuando el líder del extinto cártel de guadalajara no ser el principal amenaza para el seguridad de méxico o estados unidos ? 

 por @beagtorr 

 https://t.co/dfxhcq7ltx"
Mal día para Ferrari en el GP Sakhir de Fórmula 1: Vettel se despistó y Leclerc tuvo problemas con su auto y abandonó,No,mal día para ferrari en el gp sakhir de fórmula 1 : vettel él despistar y leclerc tener problema con su auto y abandonar
Una lección de equilibrio del Baskonia. El Baskonia supera al Fenerbahce (86-68) con un gran juego colectivo. El conjunto vasco se impone en la Euroliga con armonía y equilibrio para desmontar el entramado defensivo y ofensivo del rival. La crónica de @jonjrivasa,No,uno lección de equilibrio del baskonia . el baskonia superar al fenerbahce ( 86-68 ) con uno gran juego colectivo . el conjunto vasco él imponer en el euroliga con armonía y equilibrio para desmontar el entramado defensivo y ofensivo del rival . el crónica de @jonjrivasa
RT @infobaecolombia: Duque pide al Ministerio de Ciencia “poner el acelerador” para mostrar resultados,No,rt @infobaecolombio : duque pedir al ministerio de ciencia “ poner el acelerador ” para mostrar resultado
Maradona eterno en La Boca: el mural que empezó a pintarse horas después de su muerte,Clickbait,maradona eterno en el boca : el mural que empezar a pintar él hora después de su muerte
Qué dice el último parte médico sobre la salud de Abigail Jiménez,Clickbait,qué decir el último parte médico sobre el salud de abigail jiménez
"“Peregrino, quédate en casa”: por COVID-19, cerrarán iglesias y templos en Oaxaca durante la temporada decembrina",No,"“ peregrino , quédatir en casa ” : por covid-19 , cerrar iglesia y templo en oaxaca durante el temporada decembrín"
Tensión y acusaciones cruzadas: Guardiola y Mourinho tuvieron otro cruce público a horas del Tottenham-City,Clickbait,tensión y acusación cruzado : guardiola y mourinho tener otro cruce público a hora del tottenham-city
"Diego Maradona Junior habló de un homenaje especial para su padre: “La camiseta 10 se debería retirar en todos los equipos donde jugó, incluido el Barcelona”",No,"diego maradona junior hablar de uno homenaje especial para su padre : “ el camiseta 10 él deber retirar en todo el equipo donde jugar , incluir el barcelona ”"
Lanzan un híbrido de maíz con tecnologías combinadas para controlar plagas y malezas,No,lanzar uno híbrido de maíz con tecnología combinado para controlar plaga y maleza
Óscar de la Hoya habló sobre el final de su relación con Canelo Álvarez: “Estoy contento con lo que hice”,No,óscar de el hoya hablar sobre el final de su relación con canelo álvarez : “ estar contento con él que hacer ”
Violencia doméstica: hasta octubre de 2020 se registraron 33.000 denuncias,No,violencia doméstico : hasta octubre de 2020 él registrar 33000 denuncia
"La respuesta de Diego Santilli a Sabina Frederic: “Nosotros no organizamos el velorio de Diego Maradona” TRAS EL CAOS
El vicejefe de gobierno porteño le respondió a la ministra de Seguridad de la Nación por los incidentes durante el velorio de Diego Maradona en Casa Rosada.",No,"el respuesta de diego santilli a sabina frederic : “ yo no organizamos el velorio de diego maradona ” tras el caos 
 el vicejefe de gobierno porteño él responder a el ministra de seguridad de el nación por el incidente durante el velorio de diego maradona en casa rosada ."
Vacuna Pfizer en el Reino Unido: las vacunaciones contra el coronavirus comienzan el martes en Escocia,No,vacuna pfizer en el reino unido : el vacunación contra el coronavirus comenzar el martes en escocia
"Paraguay y Brasil, “un casamiento perfecto”, dijo Bolsonaro",No,"paraguay y brasil , “ uno casamiento perfecto ” , decir bolsonaro"
RT @infobaecolombia: Jéssica Cediel será presentadora en Sábados Felices,No,rt @infobaecolombio : jéssica cediel ser presentadora en sábados felices
"Corte estudiará demanda contra elección del defensor Carlos Camargo. 🚨 Corte estudiará demanda que busca que se anule el acto de elección del defensor del Pueblo, Carlos Camargo Assís. Le contamos 👉",No,"corte estudiar demanda contra elección del defensor carlos camargo . 🚨 corte estudiar demanda que buscar que él anulir el acto de elección del defensor del pueblo , carlos camargo assís . él contar 👉"
COVID-19: determinaron en qué momento de la enfermedad hay más riesgo de transmitir el virus | Por Juan Dillon,Clickbait,covid-19 : determinar en qué momento de el enfermedad haber más riesgo de transmitir el virus | por juan dillon
Sorpresa y misterio: hallaron un extraño monolito de metal en medio de un desierto en Estados Unidos,Clickbait,sorpresa y misterio : hallar uno extraño monolito de metal en medio de uno desierto en estados unidos
RT @infobaecolombia: Se reportan más de 41 mil muertes confirmadas y sospechosas por COVID-19 en el país,No,rt @infobaecolombio : él reportar más de 41 mil muerte confirmado y sospechosar por covid-19 en el país
Duque acusa a Juan Manuel Santos de apoyar la candidatura de Hillary Clinton y rechaza apoyo de políticos colombianos a Trump,No,duque acusar a juan manuel santos de apoyar el candidatura de hillary clinton y rechazar apoyo de político colombiano a trump
Regulación de la marihuana en México: claves para entender qué se permite y qué no,Clickbait,regulación de el marihuana en méxico : clave para entender qué él permitir y qué no
El Gobierno cede ejes clave para que la Ciudad firme el Consenso Fiscal,No,el gobierno cedar eje clave para que el ciudad firmar el consenso fiscal
"En nueve territorios de Estados Unidos, una de cada 1000 personas han muerto por causas relacionadas al COVID-19",No,"en nueve territorio de estados unidos , uno de cada 1000 persona haber morir por causa relacionado al covid-19"
Avance en la lucha contra el COVID-19: inició en Quintana Roo la fase 3 de pruebas de la vacuna CanSino,No,avance en el lucha contra el covid-19 : iniciar en quintana roo el fase 3 de prueba de el vacuna cansino
Serie A de Italia: Lazio venció por 2-1 a Spezia como visitante,No,serie a de italia : lazio vencer por 2-1 a spezia como visitante
Uruguayos invierten más de US$ 700.000 en inmuebles de EE.UU. en forma online. Lo hacen a través de la plataforma de crowdfunding Bricksave que da retornos de 10% anual; compran desde acciones de apartamentos hasta casas completas,No,uruguayos invertir más de us$ 700000 en inmueble de ee.uu. en forma online . él hacer a través de el plataforma de crowdfunding bricksave que dar retorno de 10% anual ; comprar desde acción de apartamento hasta casa completo
Murió Diego Maradona: las repercusiones en el mundo por la impactante noticia,Clickbait,morir diego maradona : el repercusión en el mundo por el impactante noticia
Javier Frana. Masters de Londres 2020: Medvedev campeón y una final interesante que cerró unos días memorables,No,javier frana . masters de londres 2020 : medvedev campeón y uno final interesante que cerrar uno día memorable
Ni ángel ni demonios. OPINIÓN: Diego Maradona ahora es un ángel y tres rugbiers antes tuiteros racistas ahora son demonios. Por Ricardo Roa.,No,ni ángel ni demonio . opinión : diego maradona ahora ser uno ángel y tres rugbier antes tuitero racista ahora ser demonio . por ricardo roa .
La peor semana de Horacio Rodríguez Larreta con el Gobierno,Clickbait,el peor semana de horacio rodríguez larreta con el gobierno
Quita de fondos a la Ciudad: ahora el Gobierno mira a la Corte Suprema y espera un aval,No,quitar de fondo a el ciudad : ahora el gobierno mirar a el corte suprema y esperar uno aval
"Cómo es vivir con VIH en 2020: entre la discriminación y la posibilidad de acceso al tratamiento. ¿Cómo reaccionarías si alguien entre tus conocidos te dijera que es VIH positivo? Si creés que ""te lo hubiera podido contar antes"", pensá por qué no.",No,"cómo ser vivir con vih en 2020 : entre el discriminación y el posibilidad de acceso al tratamiento . ¿ cómo reaccionarías si alguien entre tu conocido tú decir que ser vih positivo ? si creé que "" tú él haber poder contar antes "" , pensá por qué no ."
Tres años para el ex líder de las Juventudes Socialistas de Elche por distruibuir vídeos de adultos violando a recién nacidos,No,tres año para el ex líder de el juventudes socialistas de elche por distruibuir vídeo de adulto violar a recién nacido
El líder de Ciudadanos en Andalucía abre la puerta a ir en coalición con el PP en las autonómicas,No,el líder de ciudadanos en andalucía abrir el puerta a ir en coalición con el pp en el autonómico
Cinco temas ocuparon el discurso del Alcalde de Quito en la Sesión Solemne. #ATENCIÓN | Una Sesión Solemne ‘atípica’ por la fundación de #Quito en medio del #covid19. Alcalde Jorge Yunda la presidió. Cinco temas »,Clickbait,cinco tema ocupar el discurso del alcalde de quito en el sesión solemne . # atención | uno sesión solemne ‘ atípicar ’ por el fundación de # quito en medio del # covid19 . alcalde jorge yunda él presidir . cinco tema »
"Estas son las zonas que se vuelven peatonales en Bogotá. #ZonasPeatonalesenBogotá Se intervendrán 23 sectores de comercio popular. La meta es apoyar a vendedores informales y evitar las aglomeraciones.
https://t.co/pjBwP9Ic2W",Clickbait,"este ser el zona que él volver peatonal en bogotá . # zonaspeatonalesenbogotá él intervenir 23 sector de comercio popular . el meta ser apoyar a vendedor informal y evitar el aglomeración . 
 https://t.co/pjbwp9ic2w"
Trump (@realDonaldTrump) anuncia que su abogado Rudy Giuliani dio positivo para covid-19. ➡️,No,trump ( @realdonaldtrump ) anunciar que su abogado rudy giuliani dar positivo para covid-19 . ➡ ️
"""Si los utiliza es porque quiere"". Arrimadas, tras el pacto PSOE-PNV, ofrece su apoyo porque Otegi y Junqueras ya no serían necesarios",No,""" si él utilizar ser porque querer "" . arrimadas , tras el pacto psoe-pnv , ofrecer su apoyo porque otegi y junqueras ya no ser necesario"
"'El vampiro', por Linda D'Ambrosio #Opinión",No,"' el vampiro ' , por linda d'ambrosio # opinión"
Conozca las claves de las elecciones legislativas en Venezuela. ➡️,Clickbait,conozca el clave de el elección legislativo en venezuela . ➡ ️
"La tranquilidad de Ancelotti con James, hasta marzo. El DT del Everton analizó el presente del jugador colombiano para lo que sigue en la temporada. Esto fue lo que dijo ►",Clickbait,"el tranquilidad de ancelotti con james , hasta marzo . el dt del everton analizar el presente del jugador colombiano para él que seguir en el temporada . este ser él que decir ►"
"Día sin adultos, la iniciativa que estudia la alcaldesa de Bogotá. Una controvertida propuesta de los niños de la ciudad está analizando la alcaldesa de Bogotá, Claudia López. Se trata de un día sin adultos en el que los menores sean quienes manejen la capital del país, según explicó la mandataria. 👉",No,"día sin adulto , el iniciativa que estudiar el alcaldesa de bogotá . uno controvertido propuesta de el niño de el ciudad estar analizar el alcaldesa de bogotá , claudia lópez . él tratar de uno día sin adulto en el que el menor ser quien manejar el capital del país , según explicar el mandataria . 👉"
"¡Tenemos 11 nuevos Pueblos Mágicos! Descubre cuáles son. ¡Jalisco, Oaxaca, Michoacán y Yucatán son algunos de los estados con nuevos Pueblos Mágicos! 🤩",Clickbait,"¡ tener 11 nuevo pueblos mágicos ! descubrir cuál ser . ¡ jalisco , oaxaca , michoacán y yucatán ser alguno de el estado con nuevo pueblos mágicos ! 🤩"
"'Abe, economía y medio ambiente', por Alberto Jose Hurtado B. @ajhurtadob #Opinión",No,"' abe , economía y medio ambiente ' , por alberto jose hurtado b. @ajhurtadob # opinión"
Todo listo para la escogencia de la nueva Asamblea Nacional #Política #EUVzla ,No,todo listo para el escogencia de el nuevo asamblea nacional # política # euvzla
"Contralor General recibió a veedores internacionales de Ecuador, Perú, Uruguay y Turquía #Política #EUVzla #YoMeQuedoEnCasa",No,"contralor general recibir a veedor internacional de ecuador , perú , uruguay y turquía # política # euvzla # yomequedoencasa"
TSJ recibió a delegación de veedores internacionales para las elecciones parlamentarias #Política #EUvzla,No,tsj recibir a delegación de veedor internacional para el elección parlamentario # política # euvzla
"'EEUU: La lucha por el control del Senado', por Alfredo Toro Hardy #Opinión",No,"' eeuu : el lucha por el control del senado ' , por alfredo toro hardy # opinión"
"Muere Víctor Flores Olea, primer presidente de Conaculta",No,"muere víctor flores olea , primero presidente de conaculta"
Rehabilitan estadio Efrén Rodríguez de Ocumare del Tuy #Deportes #EUVzla #YoMeQuedoEnCasa,No,rehabilitar estadio efrén rodríguez de ocumare del tuy # deportes # euvzla # yomequedoencasa
"Segundo día de promociones por Black Friday moviliza a los ciudadanos
https://t.co/pe0r46qCTV",No,"segundo día de promoción por black friday movilizar a el ciudadano 
 https://t.co/pe0r46qctv"
Denuncian turbidez del agua en Maracaibo y San Francisco #Venezuela #EUVzla #YoMeQuedoEnCasa,No,denuncian turbidez del agua en maracaibo y san francisco # venezuela # euvzla # yomequedoencasa
"Murió Diego Maradona: managers, los hombres detrás del trono, con sus altibajos. Managers, los hombres detrás del trono de Diego Maradona, con sus altibajos",Clickbait,"morir diego maradona : manager , el hombre detrás del trono , con su altibajo . managers , el hombre detrás del trono de diego maradona , con su altibajo"
Presidente de China felicita a Joe Biden por su elección como presidente de Estados Unidos,No,presidente de china felicito a joe biden por su elección como presidente de estados unidos
"Conmoción mundial por la muerte de  Diego Maradona: sus clubes lo despiden con mensajes de gratitud. #D10S | Conmoción mundial por la muerte de Diego Maradona en Argentina. Jugadores, entrenadores y clubes se pronuncian »

Gracias Diego 🔟🇦🇷",Clickbait,"conmoción mundial por el muerte de    diego maradona : su club él despedir con mensaje de gratitud . # d10s | conmoción mundial por el muerte de diego maradona en argentina . jugadores , entrenador y club él pronunciar » 

 gracias diego 🔟 🇦 🇷"
5 561 personas han sido indagadas por estar en contacto con positivos »,No,5 561 persona haber ser indagar por estar en contacto con positivo »
Nuevo revés judicial para Trump: 'La campaña no puede ganar esta demanda' #Internacional #EUVzla,No,nuevo revés judicial para trump : ' el campaña no poder ganar este demanda ' # internacional # euvzla
Big Soto se junta con Farruko y promete un gran 2021 #Música #EUVzla #YoMeQuedoEnCasa,No,big soto él juntar con farruko y prometer uno gran 2021 # música # euvzla # yomequedoencasa
En Riobamba hay nostalgia por la desaparición de ocho vagones del tren. ¿Qué ocurrió con ocho vagones del Tren Ecuador? Indignación y nostalgia en Riobamba tras su desaparición. ¿Chatarrizados?,Clickbait,en riobamba haber nostalgia por el desaparición de ocho vagón del tren . ¿ qué ocurrir con ocho vagón del tren ecuador ? indignación y nostalgia en riobamba tras su desaparición . ¿ chatarrizados ?
La pelota local abre el campeonato con partidos en cuatro plazas #Deportes #EUVzla,No,el pelota local abrir el campeonato con partido en cuatro plaza # deportes # euvzla
Detectan desnutrición en niños y embarazadas del sector Nicolás Maduro de Barinas #Venezuela #EUVzla #YoMeQuedoEnCasa,No,detectar desnutrición en niño y embarazado del sector nicolás maduro de barinas # venezuela # euvzla # yomequedoencasa
Realizaron actividades recreacionales en el sector El Nazareno de Petare #Caracas #EUVzla #YoMeQuedoEnCasa,No,realizar actividad recreacional en el sector el nazareno de petare # caracas # euvzla # yomequedoencasa
Al menos 8 muertos deja el vuelco e incendio de un autobús en Falcón #Venezuela #EUVzla #YoMeQuedoEnCasa,No,al menos 8 muerto dejar el vuelco e incendio de uno autobús en falcón # venezuela # euvzla # yomequedoencasa
Detenidos funcionaria del Saime y un gestor por cobrar en dólares a cambio de un pasaporte #Política #EUVzla #YoMeQuedoEnCasa,No,detenido funcionario del saime y uno gestor por cobrar en dólares a cambio de uno pasaporte # política # euvzla # yomequedoencasa
"Casos de VIH en Latinoamérica registran aumento de 21% en la última década. ""Se prevé que el covid-19 exacerbe esta situación debido a su impacto en los servicios esenciales de salud""",No,"caso de vih en latinoamérica registrar aumento de 21% en el último década . "" él prever que el covid-19 exacerbir este situación debido a su impacto en el servicio esencial de salud """
Convocan a marcha en Polanco por asesinato del francés Baptiste Jacques Daniel en Tlalpan. Convocan a marcha en Polanco por asesinato del francés Baptiste Jacques Daniel y su socio Luis Orozco Navidad ➡️,No,convocar a marcha en polanco por asesinato del francés baptiste jacques daniel en tlalpan . convocar a marcha en polanco por asesinato del francés baptiste jacques daniel y su socio luis orozco navidad ➡ ️
"La muerte de Jorge Brito: dónde queda el dique Cabra Corral, el lugar donde se estrelló el helicóptero del presidente de Macro. Cómo es Cabra Corral, el lugar donde cayó el helicóptero de Jorge Brito",Clickbait,"el muerte de jorge brito : dónde quedar el dique cabra corral , el lugar donde él estrellar el helicóptero del presidente de macro . cómo ser cabra corral , el lugar donde caer el helicóptero de jorge brito"
"Policías engañaban a ladrones, los secuestraban en un destacamento y exigían el pago de rescate. Trampa. Policías engañaban a ladrones y los secuestraban en un destacamento",No,"policías engañar a ladrón , él secuestrar en uno destacamento y exigir el pago de rescate . trampa . policías engañar a ladrón y él secuestrar en uno destacamento"
Coronavirus en la Argentina: reportan 120 muertos y 4625 nuevos contagios en las últimas 24 horas,No,coronavirus en el argentina : reportar 120 muerto y 4625 nuevo contagio en el último 24 hora
Provincia: Cerraron 50 jardines de infantes y temen que falten vacantes para 2021,No,provincia : cerrar 50 jardín de infante y temer que faltir vacante para 2021
"Con la salida de Donald Trump, Alberto Fernández tiende puentes con los gobiernos de centro derecha de la región",No,"con el salida de donald trump , alberto fernández tender puente con el gobierno de centro derecho de el región"
"Cecilia Olivera confirmó su salida de ""De taquito"" y se suma al informativo de TNU. La periodista conducirá la edición mediodía de Info TNU, lugar que ocupaba Georgina Mayo.",No,"cecilia olivera confirmar su salida de "" de taquito "" y él sumar al informativo de tnu . el periodista conducir el edición mediodío de info tnu , lugar que ocupar georgina mayo ."
"""Pato Celeste"" presentó un recurso y sigue trabajando en su local de Punta Colorada. Gustavo Torena apeló ante la Intendencia la clausura y se está a la espera de una pericia para delimitar el espacio público que no puede usar con la mercadería.",No,""" pato celeste "" presentar uno recurso y seguir trabajar en su local de punta colorada . gustavo torena apelar ante el intendencia el clausura y él estar a el espera de uno pericia para delimitar el espacio público que no poder usar con el mercadería ."
"Francia quiere retirar de la circulación las mascarillas caseras. Las autoridades francesas quieren que los ciudadanos utilicen a partir de ahora solo tres tipos de mascarillas en espacios públicos: las quirúrgicas, las FFP2 y las de tela industriales de categoría 1, que filtran al menos el 90% de las partículas",No,"francia querer retirar de el circulación el mascarilla casero . el autoridad francés querer que el ciudadano utilizar a partir de ahora solo tres tipo de mascarilla en espacio público : el quirúrgico , el ffp2 y el de tela industrial de categoría 1 , que filtran al menos el 90% de el partícula"
"Un empate entre Defensor y Boston River que no le sirvió a ninguno de los dos. #Intermedio2020 | ¡Final del partido en el Franzini! Boston River mejoró en el segundo tiempo y en la hora dejó a Defensor sin los tres puntos #DEFvsBR 

@DefensorSp 1-1 @bostonriver

Comentario ►https://t.co/cTslKWui6J◄",No,"uno empate entre defensor y boston river que no él servir a ninguno de el dos . # intermedio2020 | ¡ final del partido en el franzini ! boston river mejorar en el segundo tiempo y en el hora dejar a defensor sin el tres punto # defvsbr 

 @defensorsp 1-1 @bostonriver 

 comentario ► https://t.co/ctslkwui6j ◄"
"El Rubius anuncia que se muda a Andorra y reabre el debate sobre el pago de impuestos de los ‘influencers’ El Rubius, uno de los creadores de contenido de Youtube con mayor trayectoria y fama, anunció que pretende mudarse a Andorra. Argumentó que lo hace porque todos sus amigos están allí y no por ahorrarse dinero en impuestos",No,"el rubius anunciar que él mudar a andorra y reabrir el debate sobre el pago de impuesto de el ‘ influencers ’ el rubius , uno de el creador de contenido de youtube con mayor trayectoria y fama , anunciar que pretender mudar él a andorra . argumentar que él hacer porque todo su amigo estar allí y no por ahorrar él dinero en impuesto"
The La Planta: de soñar en Melo a ser uno de los más escuchados en YouTube en Uruguay,No,the el planta : de soñar en melo a ser uno de el más escuchado en youtube en uruguay
Fran Lebowitz: ¿quién es la escritora que hace reír a Martin Scorsese en su nueva serie?,Clickbait,fran lebowitz : ¿ quién ser el escritora que hacer reír a martin scorsese en su nuevo serie ?
COVID-19 en Uruguay: los tres departamentos que están en zona roja y el único en verde,Clickbait,covid-19 en uruguay : el tres departamento que estar en zona rojo y el único en verde
Las cárceles catalanas vuelven a proponer la semilibertad para los presos del ‘procés’ pese a la oposición del Supremo. 🔴 ÚLTIMA HORA | Las cárceles vuelven a proponer el tercer grado para los presos del ‘procés’ pese a la oposición del Supremo,No,el cárcel catalán volver a proponer el semilibertad para el preso del ‘ procés ’ pese a el oposición del supremo . 🔴 última hora | el cárcel volver a proponer el tercer grado para el preso del ‘ procés ’ pese a el oposición del supremo
Ricardo Jaime: rechazaron el arresto domiciliario que el exsecretario pidió para cuidar a su madre. Ricardo Jaime: rechazan el arresto domiciliario que pidió para cuidar a su madre,No,ricardo jaime : rechazar el arresto domiciliario que el exsecretario pedir para cuidar a su madre . ricardo jaime : rechazar el arresto domiciliario que pedir para cuidar a su madre
