DOI	Title	Authors	Abstract	Section	Date
10.48550/arXiv.2503.18947	tuning free amodal segmentation occlusion free bias inpainting model	Jae Joong Lee, Bedrich Benes, Raymond A. Yeh	amodal segmentation aim to predict segmentation mask visible occluded region object . most exist work formulate supervised learning problem require manually annotate amodal mask synthetic training datum . consequently performance depend quality dataset often lack diversity scale . work introduce tuning free approach repurpose pretraine diffusion base inpainte model amodal segmentation . approach be motivate occlusion free bias inpainte model i.e. inpainte object tend to be complete object occlusion . specifically reconstruct occluded region object inpainte then apply segmentation all additional training fine tuning . experiment five dataset demonstrate generalizability robustness approach . average approach achieve 5.3 more accurate mask state art .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18945	aether geometric aware unified world modeling	Aether Team, Haoyi Zhu, Yifan Wang, Jianjun Zhou, Wenzheng Chang, Yang Zhou, Zizun Li, Junyi Chen, Chunhua Shen, Jiangmiao Pang, Tong He	integration geometric reconstruction generative modeling remain critical challenge develop ai system capable human like spatial reasoning . paper propose aether unified framework enable geometry aware reasoning world model jointly optimize three core capability 1 4d dynamic reconstruction 2 action condition video prediction 3 goal condition visual planning . task interleave feature learn aether achieve synergistic knowledge sharing reconstruction prediction planning objective . build upon video generation model framework demonstrate unprecedented synthetic real generalization despite never observe real world datum training . furthermore approach achieve zero shot generalization action follow reconstruction task thank intrinsic geometric modeling . remarkably even real world datum reconstruction performance far exceed domain specific model . additionally aether leverage geometry inform action space to seamlessly translate prediction action enable effective autonomous trajectory planning . hope work inspire community to explore new frontier physically reasonable world modeling application .	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI), Machine Learning (cs.LG), Robotics (cs.RO)	24/03/2025
10.48550/arXiv.2503.18944	dino room leverage 2d foundation models 3d segmentation	Karim Abou Zeid, Kadir Yilmaz, Daan de Geus, Alexander Hermans, David Adrian, Timm Linder, Bastian Leibe	vision foundation model vfm train large scale image dataset provide high quality feature have significantly advanced 2d visual recognition . however potential 3d vision remain largely untapped despite common availability 2d image alongside 3d point cloud dataset . while significant research have be dedicate 2d-3d fusion recent state art 3d method predominantly focus 3d datum leave integration vfm 3d model underexplored . work challenge trend introduce ditr simple effective approach extract 2d foundation model feature project 3d finally inject 3d point cloud segmentation model . ditr achieve state art result indoor outdoor 3d semantic segmentation benchmark . to enable use vfm even when image be unavailable inference far propose to distill 2d foundation model 3d backbone pretraine task . initialize 3d backbone knowledge distil 2d vfms create strong basis downstream 3d segmentation task ultimately boost performance various dataset .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18943	slowfast llava-1.5 family token efficient video large language models long form video understanding	Mingze Xu, Mingfei Gao, Shiyu Li, Jiasen Lu, Zhe Gan, Zhengfeng Lai, Meng Cao, Kai Kang, Yinfei Yang, Afshin Dehghan	introduce slowfast llava-1.5 abbreviate sf llava-1.5 family video large language model llms offer token efficient solution long form video understanding . model family employ two stream slowfast mechanism enable efficient modeling long range temporal context to meet demand lightweight mobile friendly video llms . provide model range 1b 7b parameter optimize streamlined training pipeline high quality datum mixture compose publicly available dataset . experimental result demonstrate that sf llava-1.5 achieve competitive performance wide range video image benchmark robust result model size . notably sf llava-1.5 achieve state art result long form video understanding e.g. longvideobench mlvu excel small scale 1b 3b various video benchmark .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18942	video t1 test time scaling video generation	Fangfu Liu, Hanyang Wang, Yimo Cai, Kaiyan Zhang, Xiaohang Zhan, Yueqi Duan	scale capability increase training datum model size computational cost video generation have achieve impressive result digital creation enable user to express creativity various domain . recently researcher large language models llms have expand scaling test time can significantly improve llm performance use more inference time computation . instead scale video foundation model expensive training cost explore power test time scaling tts video generation aim to answer question if video generation model be allow to use non trivial amount inference time compute how much can improve generation quality give challenging text prompt . work reinterpret test time scaling video generation search problem to sample well trajectory gaussian noise space target video distribution . specifically build search space test time verifier to provide feedback heuristic algorithm to guide searching process . give text prompt first explore intuitive linear search strategy increase noise candidate inference time . as full step denoising frame simultaneously require heavy test time computation cost far design more efficient tts method video generation call tree frames tof adaptively expand prune video branch autoregressive manner . extensive experiment text condition video generation benchmark demonstrate that increase test time compute consistently lead significant improvement quality video . project page https url	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI)	24/03/2025
10.48550/arXiv.2503.18940	training free diffusion acceleration bottleneck sampling	Ye Tian, Xin Xia, Yuxi Ren, Shanchuan Lin, Xing Wang, Xuefeng Xiao, Yunhai Tong, Ling Yang, Bin Cui	diffusion model have demonstrate remarkable capability visual content generation remain challenging to deploy high computational cost inference . computational burden primarily arise quadratic complexity self attention respect image video resolution . while existing acceleration method often compromise output quality necessitate costly retraining observe that most diffusion model be pre train low resolution present opportunity to exploit low resolution prior more efficient inference degrading performance . work introduce bottleneck sampling training free framework leverage low resolution prior to reduce computational overhead while preserve output fidelity . bottleneck sampling follow high low high denoising workflow perform high resolution denoise initial final stage while operate low resolution intermediate step . to mitigate aliasing blur artifact far refine resolution transition point adaptively shift denoising timestep stage . evaluate bottleneck sampling image video generation task where extensive experiment demonstrate that accelerate inference to 3$\times$ image generation 2.5$\times$ video generation while maintain output quality comparable standard full resolution sampling process multiple evaluation metric . code be available https url	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18933	syncvp joint diffusion synchronous multi modal video prediction	Enrico Pallotta, Sina Mokhtarzadeh Azar, Shuai Li, Olga Zatsarynna, Juergen Gall	predict future video frame be essential decision make system rgb frame alone often lack information need to fully capture underlie complexity real world . to address limitation propose multi modal framework synchronous video prediction syncvp incorporate complementary datum modality enhance richness accuracy future prediction . syncvp build pre train modality specific diffusion model introduce efficient spatio temporal cross attention module to enable effective information sharing modality . evaluate syncvp standard benchmark dataset such cityscapes bair use depth additional modality . furthermore demonstrate generalization other modality synthia semantic information era5 land climate datum . notably syncvp achieve state art performance even scenario where only one modality be present demonstrate robustness potential wide range application .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18931	comp continual multimodal pre training vision foundation models	Yitong Chen, Lingchen Meng, Wujian Peng, Zuxuan Wu, Yu-Gang Jiang	pre train vision foundation models vfms provide strong visual representation wide range application . paper continually pre train prevail vfm multimodal manner such that can effortlessly process visual input vary size produce visual representation be more align language representation regardless original pre training process . end introduce comp carefully design multimodal pre training pipeline . comp use continual rotary position embed to support native resolution continual pre training alignment loss visual textual feature language prototype to align multimodal representation . three stage training vfm achieve remarkable improvement not only multimodal understanding also other downstream task such classification segmentation . remarkably comp siglip achieve score 66.7 chartqa 75.9 docvqa 0.5b llm while maintain 87.4 accuracy imagenet-1 k 49.5 miou ade20 k frozen chunk evaluation .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18923	video simpleqa towards factuality evaluation large video language model	Meng Cao, Pengfei Hu, Yingyao Wang, Jihao Gu, Haoran Tang, Haoze Zhao, Jiahua Dong, Wangbo Yu, Ge Zhang, Ian Reid, Xiaodan Liang	recent advancement large video language models lvlm have highlight potential multi modal understanding yet evaluate factual grounding video contexts remain critical unsolved challenge . to address gap introduce video simpleqa first comprehensive benchmark tailor factuality evaluation lvlm . work distinguish exist video benchmark follow key feature 1 knowledge require demand integration external knowledge explicit narrative 2 fact seek question target objective undisputed event relationship avoid subjective interpretation 3 definitive short form answer answer be craft unambiguous definitively correct short format enable automate evaluation llm judge framework minimal scoring variance 4 external source verify annotation undergo rigorous validation authoritative external reference to ensure reliability 5 temporal reasoning require annotated question type encompass static single frame understanding dynamic temporal reasoning explicitly evaluate lvlm factuality long context dependency . extensively evaluate 41 state art lvlm summarize key finding as follow 1 current lvlm exhibit notable deficiency factual adherence particularly open source model . well perform model gemini-1.5 pro achieve merely f score 54.4 2 test time compute paradigms show insignificant performance gain reveal fundamental constraint enhance factuality post hoc computation 3 retrieval augmented generation demonstrate consistent improvement cost additional inference time overhead present critical efficiency performance trade off .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18903	building blocks robust effective semi supervised real world object detection	Moussa Kassem Sbeyti, Nadja Klein, Azarm Nowzad, Fikret Sivrikaya, Sahin Albayrak	semi supervised object detection ssod base pseudo labeling significantly reduce dependence large label dataset effectively leverage label unlabeled datum . however real world application ssod often face critical challenge include class imbalance label noise label error . present depth analysis ssod real world condition uncover cause suboptimal pseudo labeling key trade off label quality quantity . base finding propose four building block can be seamlessly integrate ssod framework . rare class collage rcc data augmentation method enhance representation rare class create collage rare object . rare class focus rcf stratified batch sampling strategy ensure more balanced representation class training . ground truth label correction glc label refinement method identify correct false missing noisy ground truth label leverage consistency teacher model prediction . pseudo label selection pls selection method remove low quality pseudo label image guide novel metric estimate miss detection rate while account class rarity . validate method comprehensive experiment autonomous driving dataset result to 6 increase ssod performance . overall investigation novel data centric broadly applicable building block enable robust effective ssod complex real world scenario . code be available https url .	Computer Vision and Pattern Recognition (cs.CV), Machine Learning (cs.LG)	24/03/2025
10.48550/arXiv.2503.18897	online 3d scene reconstruction use neural object priors	Thomas Chabal, Shizhe Chen, Jean Ponce, Cordelia Schmid	paper address problem reconstruct scene online level object give rgb d video sequence . while current object aware neural implicit representation hold promise be limit online reconstruction efficiency shape completion . main contribution to alleviate above limitation be twofold . first propose feature grid interpolation mechanism to continuously update grid base object centric neural implicit representation as new object part be reveal . second construct object library previously map object advance leverage corresponding shape prior to initialize geometric object model new video subsequently complete novel view as well synthesize past view to avoid lose original object detail . extensive experiment synthetic environment replica dataset real world scannet sequence video capture laboratory demonstrate that approach outperform state art neural implicit model task term reconstruction accuracy completeness .	Computer Vision and Pattern Recognition (cs.CV), Robotics (cs.RO)	24/03/2025
10.48550/arXiv.2503.18886	cfg zero improved classifier free guidance flow matching models	Weichen Fan, Amber Yijia Zheng, Raymond A. Yeh, Ziwei Liu	classifier free guidance cfg be widely adopt technique diffusion flow model to improve image fidelity controllability . work first analytically study effect cfg flow matching model train gaussian mixture where ground truth flow can be derive . observe that early stage training when flow estimation be inaccurate cfg direct sample incorrect trajectory . build observation propose cfg zero improved cfg two contribution optimize scale where scalar be optimize to correct inaccuracy estimate velocity hence name b zero init involve zero first few step ode solver . experiment text image lumina next stable diffusion 3 flux text video wan-2.1 generation demonstrate that cfg zero consistently outperform cfg highlight effectiveness guide flow matching model . code be available http url	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18883	efficient accurate scene text recognition cascaded transformer	Savas Ozkan, Andrea Maracani, Hyowon Kim, Sijun Cho, Eunchung Noh, Jeongwon Min, Jung Min Cho, Mete Ozay	recent year vision transformer text decoder have demonstrate remarkable performance scene text recognition str ability to capture long range dependency contextual relationship high learning capacity . however computational memory demand model be significant limit deployment resource constrain application . to address challenge propose efficient accurate str system . specifically focus improve efficiency encoder model introduce cascade transformer structure . structure progressively reduce vision token size encoding step effectively eliminate redundant token reduce computational cost . experimental result confirm that str system achieve comparable performance state art baseline while substantially decrease computational requirement . particular large model accuracy remain same 92.77 92.68 while computational complexity be almost halve structure .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18880	see speech sound distinguish locate audios visual scenes	Hyeonggon Ryu, Seongyu Kim, Joon Son Chung, Arda Senocak	present unified model capable simultaneously ground speak language non speech sound visual scene address key limitation current audio visual grounding model . exist approach be typically limit handle speech non speech sound independently good together sequentially mix . limitation prevent capture complexity real world audio source be often mixed . approach introduce mix separate framework audio visual alignment objective jointly learn correspondence disentanglement use mixed audio . objective model learn to produce distinct embedding audio type enable effective disentanglement ground mixed audio source . additionally create new dataset to evaluate simultaneous grounding mixed audio source demonstrate that model outperform prior method . approach also achieve comparable well performance standard segmentation cross modal retrieval task highlight benefit mix separate approach .	Computer Vision and Pattern Recognition (cs.CV), Sound (cs.SD), Audio and Speech Processing (eess.AS)	24/03/2025
10.48550/arXiv.2503.18873	efficient self supervise adaptation medical image analysis	Moein Sorkhei, Emir Konuk, Jingyu Guo, Christos Matsoukas, Kevin Smith	self supervise adaptation ssa improve foundation model transfer medical domain be computationally prohibitive . although parameter efficient fine tuning method such lora have be explore supervised adaptation effectiveness ssa remain unknown . work introduce efficient self supervise adaptation essa framework apply parameter efficient fine tune technique ssa aim reduce computational cost improve adaptation performance . method test attention projection layer adaptation apla set new state art consistently surpass full parameter ssa supervise fine tune diverse medical task while reduce gpu memory to 40.1 increase training throughput 25.2 while maintain inference efficiency .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18872	curriculum coarse fine selection high ipc dataset distillation	Yanda Chen, Gongwei Chen, Miao Zhang, Weili Guan, Liqiang Nie	dataset distillation dd excel synthesize small number image class ipc struggle to maintain effectiveness high ipc setting . recent work dataset distillation demonstrate that combine distilled real datum can mitigate effectiveness decay . however analysis combination paradigm reveal that current one shot independent selection mechanism induce incompatibility issue distilled real image . to address issue introduce novel curriculum coarse fine selection ccfs method efficient high ipc dataset distillation . ccf employ curriculum selection framework real datum selection where leverage coarse fine strategy to select appropriate real datum base current synthetic dataset curriculum . extensive experiment validate ccfs surpass state art +6.6\% cifar-10 +5.8\% cifar-100 +3.4\% tiny imagenet high ipc setting . notably ccfs achieve 60.2\% test accuracy resnet-18 20\% compression ratio tiny imagenet closely match full dataset training only 0.3\% degradation . code https url .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18862	explore integration key value attention pure hybrid transformers semantic segmentation	DeShin Hwa, Tobias Holmes, Klaus Drechsler	while cnn be long consider state art image processing introduction transformer architecture have challenge position . while achieve excellent result image classification segmentation transformer remain inherently reliant large training dataset remain computationally expensive . newly introduce transformer derivative name kv transformer show promise result synthetic nlp image classification task while reduce complexity memory usage . be especially conducive to use case where local inference be require such medical screening application . endeavour to far evaluate merit kv transformers semantic segmentation task specifically domain medical imaging . directly compare traditional kv variant same base architecture provide further insight practical tradeoff reduce model complexity . observe notable reduction parameter count multiply accumulate operation while achieve similar performance most kv variant model when directly compare qkv implementation .	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI), Machine Learning (cs.LG)	24/03/2025
10.48550/arXiv.2503.18860	hunyuanportrait implicit condition control enhanced portrait animation	Zunnan Xu, Zhentao Yu, Zixiang Zhou, Jun Zhou, Xiaoyu Jin, Fa-Ting Hong, Xiaozhong Ji, Junwei Zhu, Chengfei Cai, Shiyu Tang, Qin Lin, Xiu Li, Qinglin Lu	introduce hunyuanportrait diffusion base condition control method employ implicit representation highly controllable lifelike portrait animation . give single portrait image appearance reference video clip drive template hunyuanportrait can animate character reference image facial expression head pose drive video . framework utilize pre train encoder to achieve decoupling portrait motion information identity video . to do so implicit representation be adopt encode motion information be employ control signal animation phase . leverage power stable video diffusion main building block carefully design adapter layer to inject control signal denoise unet attention mechanism . bring spatial richness detail temporal consistency . hunyuanportrait also exhibit strong generalization performance can effectively disentangle appearance motion different image style . framework outperform exist method demonstrate superior temporal consistency controllability . project be available https url .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18854	mc llava multi concept personalized vision language model	Ruichuan An, Sihan Yang, Ming Lu, Renrui Zhang, Kai Zeng, Yulin Luo, Jiajun Cao, Hao Liang, Ying Chen, Qi She, Shanghang Zhang, Wentao Zhang	current vision language model vlms show exceptional ability diverse task such visual question answer . to enhance user experience recent study investigate vlm personalization to understand user provide concept . however mainly focus single concept personalization neglect existence interplay multiple concept limit real world applicability . paper propose first multi concept personalization paradigm mc llava . specifically mc llava employ multi concept instruction tuning strategy effectively integrate multiple concept single training step . to reduce cost relate joint training propose personalized textual prompt use visual token information to initialize concept token . additionally introduce personalized visual prompt inference aggregate location confidence map enhanced recognition ground capability . to advance multi concept personalization research far contribute high quality instruction tuning dataset . carefully collect image multiple character object movie manually generate question answer sample multi concept scenario feature superior diversity . comprehensive qualitative quantitative experiment demonstrate that mc llava can achieve impressive multi concept personalize response pave way for vlm to become well user specific assistant . code dataset will be publicly available $ \href{this https url}{this https url}$.	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI)	24/03/2025
10.48550/arXiv.2503.18853	3dswappe texture swap 3d object single reference image	Xiao Cao, Beibei Lin, Bo Wang, Zhiyong Huang, Robby T. Tan	3d texture swap allow customization 3d object texture enable efficient versatile visual transformation 3d editing . while dedicated method exist adapt 2d editing text drive 3d editing approach can serve purpose . however 2d editing require frame frame manipulation cause inconsistency view while text drive 3d editing struggle to preserve texture characteristic reference image . to tackle challenge introduce 3dswapping 3d texture swap method integrate 1 progressive generation 2 view consistency gradient guidance 3 prompt tuned gradient guidance . to ensure view consistency progressive generation process start edit single reference image gradually propagate edit adjacent view . view consistency gradient guidance further reinforce consistency condition generation model feature difference consistent inconsistent output . to preserve texture characteristic introduce prompt tuning base gradient guidance learn token precisely capture difference reference image 3d object . token then guide editing process ensure more consistent texture preservation view . overall 3dswapping integrate novel strategy to achieve high fidelity texture transfer while preserve structural coherence multiple viewpoint . extensive qualitative quantitative evaluation confirm that three novel component enable convincing effective 2d texture swap 3d object . code will be available upon acceptance .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18830	dagait generalized skeleton guided data alignment gait recognition	Zhengxian Wu, Chuanrui Zhang, Hangrui Xu, Peng Jiao, Haoqian Wang	gait recognition be emerge promising innovative area field computer vision widely apply remote person identification . although exist gait recognition method have achieve substantial success control laboratory dataset performance often decline significantly when transition to wild http url argue that performance gap can be primarily attribute spatio temporal distribution inconsistency present wild dataset where subject appear vary angle position distance frame . to achieve accurate gait recognition wild propose skeleton guide silhouette alignment strategy use prior knowledge skeleton to perform affine transformation correspond http url good knowledge be first study to explore impact datum alignment gait recognition . conduct extensive experiment multiple dataset network architecture result demonstrate significant advantage propose alignment http url challenge gait3d dataset method achieve average performance improvement 7.9 evaluated network . furthermore method achieve substantial improvement cross domain dataset accuracy improvement to 24.0 .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18817	enhanced ood detection cross modal alignment multi modal representation	Jeonghyeon Kim, Sangheum Hwang	prior research distribution detection oodd have primarily focus single modality model . recently advent large scale pretraine vision language model such clip oodd method utilize such multi modal representation zero shot prompt learning strategy have emerge . however method typically involve freeze pretraine weight only partially tune can be suboptimal downstream dataset . paper highlight that multi modal fine tuning mmft can achieve notable oodd performance . despite recent work demonstrate impact fine tuning method oodd remain significant potential performance improvement . investigate limitation naã¯ve fine tuning method examine why fail to fully leverage pretraine knowledge . empirical analysis suggest that issue could stem modality gap distribution id embedding . to address propose training objective enhance cross modal alignment regularize distance image text embedding id datum . adjustment help well utilize pretraine textual information align similar semantic different modality i.e. text image more closely hyperspherical representation space . theoretically demonstrate that propose regularization correspond maximum likelihood estimation energy base model hypersphere . utilize imagenet-1k ood benchmark dataset show that method combine post hoc oodd approach leverage pretraine knowledge e.g. neglabel significantly outperform exist method achieve state art oodd performance lead id accuracy .	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI)	24/03/2025
10.48550/arXiv.2503.18812	skdu de factify 4.0 vision transformer data augmentation ai generate image detection	Shrikant Malviya, Neelanjan Bhowmik, Stamos Katsigiannis	aim work be to explore potential pre train vision language model e.g. vision transformers vit enhance advanced datum augmentation strategy detection ai generate image . approach leverage fine tuned vit model train defactify-4.0 dataset include image generate state art model such stable diffusion 2.1 stable diffusion xl stable diffusion 3 dall e 3 midjourney . employ perturbation technique like flipping rotation gaussian noise injection jpeg compression training to improve model robustness generalisation . experimental result demonstrate that vit base pipeline achieve state art performance significantly outperform compete method validation test dataset .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18808	crcl causal representation consistency learning anomaly detection surveillance video	Yang Liu, Hongjin Wang, Zepu Wang, Xiaoguang Zhu, Jing Liu, Peng Sun, Rui Tang, Jianwei Du, Victor C.M. Leung, Liang Song	video anomaly detection vad remain fundamental yet formidable task video understanding community promising application area such information forensic public safety protection . rarity diversity anomaly exist method only use easily collect regular event to model inherent normality normal spatial temporal pattern unsupervised manner . previous study have show that exist unsupervised vad model be incapable label independent datum offset e.g. scene change real world scenario may fail to respond light anomaly overgeneralization deep neural network . inspire causality learning argue that exist causal factor can adequately generalize prototypical pattern regular event present significant deviation when anomalous instance occur . regard propose causal representation consistency learning crcl to implicitly mine potential scene robust causal variable unsupervised video normality learning . specifically build structural causal model propose scene debiase learning causality inspire normality learn to strip away entangled scene bias deep representation learn causal video normality respectively . extensive experiment benchmark validate superiority method conventional deep representation learning . moreover ablation study extension validation show that crcl can cope label independent bias multi scene setting maintain stable performance only limited training datum available .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18803	change3d revisit change detection captioning video modeling perspective	Duowang Zhu, Xiaohu Huang, Haiyan Huang, Hao Zhou, Zhenfeng Shao	paper present change3d framework reconceptualize change detection captioning task video modeling . recent method have achieve remarkable success regard pair bi temporal image separate frame . employ share weight image encoder to extract spatial feature then use change extractor to capture difference two image . however image feature encoding be task agnostic process can not attend change region effectively . furthermore different change extractor design various change detection captioning task make difficult to have unified framework . to tackle challenge change3d regard bi temporal image comprise two frame akin tiny video . integrate learnable perception frame bi temporal image video encoder enable perception frame to interact image directly perceive difference . therefore can get rid intricate change extractor provide unified framework different change detection captioning task . verify change3d multiple task encompass change detection include binary change detection semantic change detection building damage assessment change captioning eight standard benchmark . bell whistle simple effective framework can achieve superior performance ultra light video model comprise only ~6%-13 parameter ~8%-34 flop compare state art method . hope that change3d could be alternative 2d base model facilitate future research .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18794	nexusgs sparse view synthesis epipolar depth priors 3d gaussian splatting	Yulong Zheng, Zicheng Jiang, Shengfeng He, Yandu Sun, Junyu Dong, Huaidong Zhang, Yong Du	neural radiance field nerf 3d gaussian splatting 3dgs have noticeably advance photo realistic novel view synthesis use image densely spaced camera viewpoint . however method struggle few shot scenario limited supervision . paper present nexusgs 3dgs base approach enhance novel view synthesis sparse view image directly embed depth information point cloud rely complex manual regularization . exploit inherent epipolar geometry 3dgs method introduce novel point cloud densification strategy initialize 3dgs dense point cloud reduce randomness point placement while prevent smoothing overfitting . specifically nexusgs comprise three key step epipolar depth nexus flow resilient depth blending flow filter depth pruning . step leverage optical flow camera pose to compute accurate depth map while mitigate inaccuracy often associate optical flow . incorporate epipolar depth prior nexusgs ensure reliable dense point cloud coverage support stable 3dgs training sparse view condition . experiment demonstrate that nexusgs significantly enhance depth accuracy render quality surpass state art method considerable margin . furthermore validate superiority generate point cloud substantially boost performance compete method . project page https url .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18785	lgi detr local global interaction uav object detection	Zifa Chen	uav have be widely use various field . however most exist object detector use drone be not end end require design various complex component careful fine tuning . most exist end end object detector be design natural scene . be not ideal to apply directly uav image . order to solve above challenge design local global information interaction detr uav namely lgi detr . cross layer bidirectional low level high level feature information enhancement fusion method be effective especially field small objection detection . initial stage encoder propose local spatial enhancement module lse enhance low level rich local spatial information high level feature reduce loss local information transmission process high level information . final stage encoder propose novel global information injection module gii design to integrate rich high level global semantic representation low level feature map . hierarchical fusion mechanism effectively address inherent limitation local receptive field propagate contextual information feature hierarchy . experimental result two challenge uav image object detection benchmark visdrone2019 uavdt show that propose model outperform sota model . compare baseline model ap ap50 improve 1.9 2.4 respectively .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18784	leverage perturbation robustness to enhance out distribution detection	Wenxi Chen, Raymond A. Yeh, Shaoshuai Mou, Yan Gu	distribution ood detection be task identify input deviate training datum distribution . capability be essential safely deploy deep computer vision model open world environment . work propose post hoc method perturbation rectify ood detection pro base insight prediction confidence ood input be more susceptible reduction perturbation distribution ind input . base observation propose adversarial score function search local minimum score near original input apply gradient descent . procedure enhance separability ind ood sample . importantly approach improve ood detection performance complex modification underlying model architecture . conduct extensive experiment use openood benchmark~\cite{yang2022openood . approach far push limit softmax base ood detection be lead post hoc method small scale model . cifar-10 model adversarial training pro effectively detect near ood input achieve reduction more 10\% fpr@95 compare state art method .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18783	frequency dynamic convolution dense image prediction	Linwei Chen, Lin Gu, Liang Li, Chenggang Yan, Ying Fu	while dynamic convolution dy conv have show promising performance enable adaptive weight selection multiple parallel weight combine attention mechanism frequency response weight tend to exhibit high similarity result high parameter cost limited adaptability . work introduce frequency dynamic convolution fdconv novel approach mitigate limitation learn fix parameter budget fourier domain . fdconv divide budget frequency base group disjoint fourier index enable construction frequency diverse weight increase parameter cost . to far enhance adaptability propose kernel spatial modulation ksm frequency band modulation fbm . ksm dynamically adjust frequency response filter spatial level while fbm decompose weight distinct frequency band frequency domain modulate dynamically base local content . extensive experiment object detection segmentation classification validate effectiveness fdconv . demonstrate that when apply resnet-50 fdconv achieve superior performance modest increase +3.6 m parameter outperform previous method require substantial increase parameter budget e.g. condconv +90 m kw +76.5 m . moreover fdconv seamlessly integrate variety architecture include convnext swin transformer offer flexible efficient solution modern vision task . code be make publicly available https url .	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI)	24/03/2025
10.48550/arXiv.2503.18767	good keypoints two view geometry estimation problem	Konstantin Pakulev, Alexander Vakhitov, Gonzalo Ferrer	local feature be essential many modern downstream application . therefore be interest to determine property local feature contribute downstream performance well design feature detector descriptor . work propose new theoretical model score feature point keypoint context two view geometry estimation problem . model determine two property that good keypoint solve homography estimation problem should have be repeatable have small expect measurement error . result provide key insight why maximize number correspondence do not always lead well homography estimation accuracy . use developed model to design method detect keypoint benefit homography estimation introduce bounded ness st boness st keypoint detector . novelty boness st come strong theoretical foundation more accurate keypoint scoring due subpixel refinement cost design superior robustness low saliency keypoint . result boness st outperform prior self supervise local feature detector planar homography epipolar geometry estimation problem .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18755	egosurgery hts dataset egocentric hand tool segmentation open surgery video	Nathan Darjana, Ryo Fujii, Hideo Saito, Hiroki Kajita	egocentric open surgery video capture rich fine grain detail essential accurately model surgical procedure human behavior operating room . detailed pixel level understanding hand surgical tool be crucial interpret surgeon 's action intention . introduce egosurgery hts new dataset pixel wise annotation benchmark suite segment surgical tool hand interact tool egocentric open surgery video . specifically provide label dataset 1 tool instance segmentation 14 distinct surgical tool 2 hand instance segmentation 3 hand tool segmentation to label hand tool manipulate . use egosurgery hts conduct extensive evaluation state art segmentation method demonstrate significant improvement accuracy hand hand tool segmentation egocentric open surgery video compare exist dataset . dataset will be release https url .	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI), Machine Learning (cs.LG)	24/03/2025
10.48550/arXiv.2503.18753	self supervised learning base transformed image reconstruction equivariance coherent feature representation	Qin Wang, Benjamin Bruns, Hanno Scharr, Kai Krajsek	equivariant behaviour feature be essential many computer vision task popular self supervise learning ssl method tend to constrain equivariance design . propose self supervise learning approach where system learn transformation independently reconstruct image have undergo previously unseen transformation . specifically model be tasked to reconstruct intermediate transform image e.g. translate rotate image prior knowledge transformation . auxiliary task encourage model to develop equivariance coherent feature rely predefine transformation rule . end apply transformation input image generate image pair then split extract feature two set image . one set be use usual ssl loss encourage invariance other loss base auxiliary task to reconstruct intermediate transform image . loss ssl loss be linearly combine weight term . evaluate synthetic task natural image propose method strongly outperform competitor regardless whether be design to learn equivariance . furthermore when train alongside augmentation base method invariance task such ibot dinov2 successfully learn balanced combination invariant equivariant feature . approach perform strong rich set realistic computer vision downstream task almost always improve baseline .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
